MON87460,MON-8746Ø-4,Drought stress tolerance,Maize,Zea mays L.,Genuity® DroughtGard™,cspB
MON87460 x MON88017,MON-8746Ø-4 x MON-88Ø17-3,Drought stress tolerance,Maize,Zea mays L.,not available,cspB
MON87460 x MON89034 x MON88017,MON-8746Ø-4 x MON-89Ø34-3 x MON-88Ø17-3,Drought stress tolerance,Maize,Zea mays L.,not available,cspB
MON87460 x MON89034 x NK603,MON-8746Ø-4 x MON-89Ø34-3 x MON-ØØ6Ø3-6,Drought stress tolerance,Maize,Zea mays L.,not available,cspB
MON87460 x NK603,MON-8746Ø-4 x MON-ØØ6Ø3-6,Drought stress tolerance,Maize,Zea mays L.,not available,cspB
MON89034 x MON87460,MON-89Ø34-3 x MON-8746Ø-4,Drought stress tolerance,Maize,Zea mays L.,not available,cspB
HB4,IND-ØØ41Ø-5,Drought stress tolerance,Soybean,Glycine max L.,Verdeca HB4 Soybean,Hahb-4
HB4 x GTS 40-3-2,IND-ØØ41Ø-5 x MON-Ø4Ø32-6,Drought stress tolerance,Soybean,Glycine max L.,not available,Hahb-4
NXI-1T,NXI-1T,Drought stress tolerance,Sugarcane,Saccharum sp,not available,EcBetA
NXI-4T,NXI-4T,Drought stress tolerance,Sugarcane,Saccharum sp,not available,RmBetA
NXI-6T,NXI-6T,Drought stress tolerance,Sugarcane,Saccharum sp,not available,RmBetA
MON87712,MON-87712-4,Enhanced Photosynthesis/Yield,Soybean,Glycine max L.,Not available,bbx32
Provitamin A Biofortified Rice,IR-00GR2E-5,Enhanced Provitamin A Content,Rice,Oryza sativa L.,Golden Rice ,crt1psy1
73496 x RF3,DP-Ø73496-4 x ACS-BNØØ3-6,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
MON88302 x MS8 x RF3,MON-883Ø2-9 x ACS-BNØØ5-8 x ACS-BNØØ3-6,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,barstar
MON88302 x RF3,MON-883Ø2-9 x ACS-BNØØ3-6,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
MS1 x RF1 (PGS1),ACS-BNØØ4-7 x ACS-BNØØ1-4,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ Canola,barstar
MS1 x RF2 (PGS2),ACS-BNØØ4-7 x ACS-BNØØ2-5,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ Canola,barstar
MS1 x RF3,ACS-BNØØ4-7 x ACS-BNØØ3-6,Fertility restoration,Argentine Canola,Brassica napus,Invigor™ Canola ,barstar
MS11,BCS-BN012-7,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
MS8 x RF3,ACS-BNØØ5-8 x ACS-BNØØ3-6,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ Canola,barstar
MS8 x RF3 x GT73 (RT73),ACS-BNØØ5-8 x ACS-BNØØ3-6 x MON-ØØØ73-7,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
PHY14,not available,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
PHY23,not available,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
PHY35,not available,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
PHY36,not available,Fertility restoration,Argentine Canola,Brassica napus,not available,barstar
RF1 (B93-101),ACS-BNØØ1-4,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ Canola,barstar
RF1 x MON88302,ACS-BNØØ1-4 x MON-883Ø2-9,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,barstar
RF2 (B94-2),ACS-BNØØ2-5,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ Canola,barstar
RF2 x MON88302,ACS-BNØØ2-5 x MON-883Ø2-9,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,barstar
RF3,ACS-BNØØ3-6,Fertility restoration,Argentine Canola,Brassica napus,InVigor™ Canola,barstar
32138,DP-32138-1,Fertility restoration,Maize,Zea mays L.,32138 SPT maintainer,ms45
W8,SPS-ØØØW8-4,Foliar Late Blight Resistance,Potato,Solanum tuberosum L.,not available,Rpi-vnt1
X17,SPS-ØØX17-5,Foliar Late Blight Resistance,Potato,Solanum tuberosum L.,Innate® Acclimate,Rpi-vnt1
Y9,SPS-ØØØY9-7,Foliar Late Blight Resistance,Potato,Solanum tuberosum L.,Innate® Hibernate,Rpi-vnt1
73496 x RF3,DP-Ø73496-4 x ACS-BNØØ3-6,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
DHA Canola,NS-B5ØØ27-4,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,pat
HCN10 (Topas 19/2),not available,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,Liberty Link™ Independence™,bar
HCN28 (T45),ACS-BNØØ8-2,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,pat (syn)
HCN28 x MON88302,ACS-BNØØ8-2 x MON-883Ø2-9,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,pat (syn)
HCN92 (Topas 19/2),ACS-BNØØ7-1,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,Liberty Link™ Innovator™,bar
HCN92 x MON88302,ACS-BNØØ7-1 x MON-883Ø2-9,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,Liberty Link™ Innovator™ x TruFlex™ Roundup Ready™ Canola,bar
MON88302 x MS8 x RF3,MON-883Ø2-9 x ACS-BNØØ5-8 x ACS-BNØØ3-6,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,bar
MON88302 x RF3,MON-883Ø2-9 x ACS-BNØØ3-6,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
MS1 (B91-4),ACS-BNØØ4-7,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
MS1 x MON88302,ACS-BNØØ4-7 x MON-883Ø2-9,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,bar
MS1 x RF1 (PGS1),ACS-BNØØ4-7 x ACS-BNØØ1-4,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
MS1 x RF2 (PGS2),ACS-BNØØ4-7 x ACS-BNØØ2-5,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
MS1 x RF3,ACS-BNØØ4-7 x ACS-BNØØ3-6,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,Invigor™ Canola ,bar
MS11,BCS-BN012-7,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
MS8,ACS-BNØØ5-8,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
MS8 x MON88302,ACS-BNØØ5-8 x MON-883Ø2-9,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,bar
MS8 x RF3,ACS-BNØØ5-8 x ACS-BNØØ3-6,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
MS8 x RF3 x GT73 (RT73),ACS-BNØØ5-8 x ACS-BNØØ3-6 x MON-ØØØ73-7,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
PHY14,not available,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
PHY23,not available,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
PHY35,not available,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
PHY36,not available,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,not available,bar
RF1 (B93-101),ACS-BNØØ1-4,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
RF1 x MON88302,ACS-BNØØ1-4 x MON-883Ø2-9,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,bar
RF2 (B94-2),ACS-BNØØ2-5,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
RF2 x MON88302,ACS-BNØØ2-5 x MON-883Ø2-9,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ x TruFlex™ Roundup Ready™ Canola,bar
RF3,ACS-BNØØ3-6,Glufosinate herbicide tolerance,Argentine Canola,Brassica napus,InVigor™ Canola,bar
RM3-3,not available,Glufosinate herbicide tolerance,Chicory,Cichorium intybus,Seed Link™ ,bar
RM3-4,not available,Glufosinate herbicide tolerance,Chicory,Cichorium intybus,Seed Link™ ,bar
RM3-6,not available,Glufosinate herbicide tolerance,Chicory,Cichorium intybus,Seed Link™ ,bar
281-24-236,DAS-24236-5,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,pat (syn)
281-24-236 x 3006-210-23 (MXB-13),DAS-24236-5 x DAS-21Ø23-5,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,WideStrike™ Cotton,pat (syn)
281-24-236 x 3006-210-23 x COT102  x 81910,DAS-24236-5 x DAS-21Ø23-5 x SYN-IR1Ø2-7 x DAS-81910-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,patpat (syn)
3006-210-23,DAS-21Ø23-5,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,pat (syn)
3006-210-23 x 281-24-236 x MON1445,DAS-21Ø23-5 x DAS-24236-5 x MON-Ø1445-2,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,WideStrike™ Roundup Ready™ Cotton,bar
3006-210-23 x 281-24-236 x MON88913,DAS-21Ø23-5 x DAS-24236-5 x MON-88913-8,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,Widestrike™ Roundup Ready Flex™ Cotton,bar
3006-210-23 x 281-24-236 x MON88913 x COT102,DAS-21Ø23-5 x DAS-24236-5 x MON-88913-8 x SYN-IR1Ø2-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,Widestrike™ x Roundup Ready Flex™ x VIPCOT™ Cotton,pat
3006-210-23 x 281-24-236 x MON88913 x COT102 x 81910,DAS-21Ø23-5 x DAS-24236-5 x MON-88913-8 x SYN-IR1Ø2-7 x DAS-81910-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,pat
81910,DAS-81910-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,pat
COT102 x MON15985 x MON88913 x MON88701,SYN-IR1Ø2-7 x MON-15985-7 x MON-88913-8 x MON 887Ø1-3,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,n/a,bar
GHB119,BCS-GHØØ5-8,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
GHB614 x LLCotton25,BCS-GHØØ2-5 x ACS-GHØØ1-3,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,GlyTol™ Liberty Link™ ,bar
GHB614 x LLCotton25 x MON15985,BCS-GHØØ2-5 x ACS-GHØØ1-3 x MON-15985-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
GHB614 x T304-40 x GHB119,BCS-GHØØ2-5 x BCS-GHØØ4-7 x BCS-GHØØ5-8,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,Glytol™ x Twinlink™,bar
GHB614 x T304-40 x GHB119 x COT102,BCS-GHØØ2-5 x BCS-GHØØ4-7 x BCS-GHØØ5-8 x SYN-IR1Ø2-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,Glytol™ x Twinlink™ x VIPCOT™ Cotton,bar
LLCotton25,ACS-GHØØ1-3,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,Fibermax™ Liberty Link™ ,bar
LLCotton25 x MON15985,ACS-GHØØ1-3 x MON-15985-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,Fibermax™ Liberty Link™ Bollgard II™ ,bar
MON88701,MON 887Ø1-3,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
MON88701 x MON88913,MON 887Ø1-3 x MON-88913-8,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
MON88701 x MON88913 x MON15985,MON 887Ø1-3 x MON-88913-8 x MON-15985-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
T303-3,BCS-GHØØ3-6,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
T304-40,BCS-GHØØ4-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
T304-40 x GHB119,BCS-GHØØ4-7 x BCS-GHØØ5-8,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,TwinLink™ Cotton,bar
T304-40 x GHB119 x COT102,BCS-GHØØ4-7 x BCS-GHØØ5-8 x SYN-IR1Ø2-7,Glufosinate herbicide tolerance,Cotton,Gossypium hirsutum L.,not available,bar
3272 x Bt11,SYN-E3272-5 x SYN-BTØ11-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
3272 x Bt11 x GA21,SYN-E3272-5 x SYN-BTØ11-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
3272 x Bt11 x MIR604,SYN-E3272-5 x SYN-BTØ11-1 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
3272 x Bt11 x MIR604 x GA21,SYN-E3272-5 x SYN-BTØ11-1 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
3272 x Bt11 x MIR604 x TC1507 x 5307 x GA21 ,SYN-E3272-5 x SYN-BTØ11-1 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
33121,DP-Ø33121-3,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
4114,DP-ØØ4114-3,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
5307 x MIR604 x Bt11 x TC1507 x GA21,SYN-Ø53Ø7-1 x SYN-IR6Ø4-5 x SYN-BTØ11-1 x DAS-Ø15Ø7-1 x MON-ØØØ21-9 ,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure® Duracade™ 5122,pat
5307 x MIR604 x Bt11 x TC1507 x GA21 x MIR162,SYN-Ø53Ø7-1 x SYN-IR6Ø4-5 x SYN-BTØ11-1 x DAS-Ø15Ø7-1 x MON-ØØØ21-9 x SYN-IR162-4 ,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure® Duracade™ 5222,pat
59122,DAS-59122-7,Glufosinate herbicide tolerance,Maize,Zea mays L.,Herculex™ RW,pat
59122 x DAS40278,DAS-59122-7 x DAS-4Ø278-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x GA21,DAS-59122-7 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MIR604,DAS-59122-7 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MIR604 x GA21,DAS-59122-7 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MIR604 x TC1507,DAS-59122-7 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 ,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MIR604 x TC1507 x GA21,DAS-59122-7 x  SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MON810,DAS-59122-7 x MON-ØØ81Ø-6,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MON810 x MIR604,DAS-59122-7 x MON-ØØ81Ø-6 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MON810 x NK603,DAS-59122-7 x MON-ØØ81Ø-6 x MON-ØØ6Ø3-6,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MON810 x NK603 x MIR604,DAS-59122-7 x MON-ØØ81Ø-6 x MON-ØØ6Ø3-6 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MON88017,DAS-59122-7 x MON-88Ø17-3,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x MON88017 x DAS40278,DAS-59122-7 x MON-88Ø17-3 x DAS-4Ø278-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x NK603,DAS-59122-7 x MON-ØØ6Ø3-6,Glufosinate herbicide tolerance,Maize,Zea mays L.,Herculex™ RW Roundup Ready™ 2 ,pat
59122 x NK603 x MIR604,DAS-59122-7 x MON-ØØ6Ø3-6 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
59122 x TC1507 x GA21,DAS-59122-7 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
676,PH-ØØØ676-7,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
678,PH-ØØØ678-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
680,PH-ØØØ68Ø-2,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
98140 x 59122,DP-Ø9814Ø-6 x  DAS-59122-7,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
98140 x TC1507,DP-Ø9814Ø-6 x  DAS-Ø15Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
98140 x TC1507 x 59122,DP-Ø9814Ø-6 x  DAS-Ø15Ø7-1 x DAS-59122-7,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt10,not available,Glufosinate herbicide tolerance,Maize,Zea mays L.,Bt10,pat
"Bt11 (X4334CBR, X4734CBR)",SYN-BTØ11-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure™ CB/LL,pat
Bt11 x 5307,SYN-BTØ11-1 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 5307 x GA21,SYN-BTØ11-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122,SYN-BTØ11-1 x DAS-59122-7,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122 x GA21,SYN-BTØ11-1 x DAS-59122-7 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122 x MIR604,SYN-BTØ11-1 x DAS-59122-7 x  SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122 x MIR604 x GA21,SYN-BTØ11-1 x DAS-59122-7 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122 x MIR604 x TC1507,SYN-BTØ11-1 x DAS-59122-7 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 ,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122 x MIR604 x TC1507 x GA21,SYN-BTØ11-1 x DAS-59122-7  x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure® 3122,pat
Bt11 x 59122 x TC1507,SYN-BTØ11-1 x DAS-59122-7 x DAS-Ø15Ø7-1 ,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x 59122 x TC1507 x GA21,SYN-BTØ11-1 x DAS-59122-7 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x GA21,SYN-BTØ11-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure™ GT/CB/LL,pat
Bt11 x MIR162,SYN-BTØ11-1 x SYN-IR162-4,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure® Viptera™ 2100,pat
Bt11 x MIR162 x 5307,SYN-BTØ11-1 x SYN-IR162-4 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure® Viptera™ 3110,pat
BT11 x MIR162 x MIR604,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure® Viptera™ 3100,pat
BT11 x MIR162 x MIR604 x 5307,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x MIR604 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1 xMON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x MIR604 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,"Agrisure® Viptera™ 3111, Agrisure® Viptera™ 4",pat
Bt11 x MIR162 x MIR604 x MON89034 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x MON-89Ø34-3 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
BT11 x MIR162 x MIR604 x TC1507,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
BT11 x MIR162 x MIR604 x TC1507 x 5307,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x MIR604 x TC1507 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x MON89034,SYN-BTØ11-1 x SYN-IR162-4 x MON-89Ø34-3,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x MON89034 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x MON-89Ø34-3 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x TC1507,SYN-BTØ11-1 x SYN-IR162-4 x DAS-Ø15Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x TC1507 x 5307,SYN-BTØ11-1 x SYN-IR162-4 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x TC1507 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR162 x TC1507 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure™ Viptera 3220,pat
Bt11 x MIR604,SYN-BTØ11-1 x SYN-IR6Ø4-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure™ CB/LL/RW,pat
Bt11 x MIR604 x 5307,SYN-BTØ11-1 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR604 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR604 x GA21,SYN-BTØ11-1 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,Agrisure™ 3000GT,pat
Bt11 x MIR604 x TC1507,SYN-BTØ11-1 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR604 x TC1507 x 5307,SYN-BTØ11-1 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MIR604 x TC1507 x GA21,SYN-BTØ11-1 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MON89034,SYN-BTØ11-1 x MON-89Ø34-3,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x MON89034 x GA21,SYN-BTØ11-1 x MON-89Ø34-3 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x TC1507,SYN-BTØ11-1 x DAS-Ø15Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x TC1507 x 5307,SYN-BTØ11-1 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt11 x TC1507 x GA21,SYN-BTØ11-1 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
Bt176 (176),SYN-EV176-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,"NaturGard KnockOut™, Maximizer™",bar
CBH-351,ACS-ZMØØ4-3,Glufosinate herbicide tolerance,Maize,Zea mays L.,Starlink™ Maize,bar
DBT418,DKB-89614-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,Bt Xtra™ Maize,bar
DLL25 (B16),DKB-8979Ø-5,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,bar
GA21 x T25,MON-ØØØ21-9 x ACS-ZMØØ3-2,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat (syn)
MIR162 x MIR604 x TC1507 x 5307,SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
MIR162 x MIR604 x TC1507 x 5307 x GA21,SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glufosinate herbicide tolerance,Maize,Zea mays L.,not available,pat
